"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean_alcohol","mean_sir","pif_joint","se","l","u"
"India","Male","40-44",42.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0398623922539478,0.0824024434821709,NA,NA,NA
"India","Male","40-44",42.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","40-44",42.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.0114667318728884,0.0200639053388608,NA,NA,NA
"India","Male","40-44",42.5,17.5,"15-19 years","ischaemic_stroke",0.0073987971803513,0.0114667318728884,0.0187806890297907,NA,NA,NA
"India","Male","40-44",42.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0476296966269598,0.0898256080951448,NA,NA,NA
"India","Male","40-44",42.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","40-44",42.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00584803325517307,0.0144940719725507,NA,NA,NA
"India","Male","40-44",42.5,2.5,"0-4 years","ischaemic_stroke",0.0073987971803513,0.00584803325517307,0.0132035620235653,NA,NA,NA
"India","Male","40-44",42.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0123104446666604,0.0123104446666604,NA,NA,NA
"India","Male","40-44",42.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","40-44",42.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.0114667318728884,0.0200639053388608,NA,NA,NA
"India","Male","40-44",42.5,22.5,"20-24 years","ischaemic_stroke",0.0073987971803513,0.0114667318728884,0.0187806890297907,NA,NA,NA
"India","Male","40-44",42.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0512935194444182,0.0933271008371136,NA,NA,NA
"India","Male","40-44",42.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","40-44",42.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.0114667318728884,0.0200639053388608,NA,NA,NA
"India","Male","40-44",42.5,27.5,"25-29 years","ischaemic_stroke",0.0073987971803513,0.0114667318728884,0.0187806890297907,NA,NA,NA
"India","Male","40-44",42.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0548107893491783,0.0966885338694037,NA,NA,NA
"India","Male","40-44",42.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","40-44",42.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.0100333903887773,0.0186430294801082,NA,NA,NA
"India","Male","40-44",42.5,7.5,"5-9 years","ischaemic_stroke",0.0073987971803513,0.0100333903887773,0.0173579525486107,NA,NA,NA
"India","Male","40-44",42.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0298967941904609,0.0298967941904609,NA,NA,NA
"India","Male","40-44",42.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.00576253853413108,0.0437661076985155,NA,NA,NA
"India","Male","45-49",47.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.022896236846289,0.0313940090679588,NA,NA,NA
"India","Male","45-49",47.5,12.5,"10-14 years","ischaemic_stroke",0.0073987971803513,0.022896236846289,0.0301256294140214,NA,NA,NA
"India","Male","45-49",47.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.076631603960083,0.117542551050544,NA,NA,NA
"India","Male","45-49",47.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","45-49",47.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.022896236846289,0.0313940090679588,NA,NA,NA
"India","Male","45-49",47.5,17.5,"15-19 years","ischaemic_stroke",0.0073987971803513,0.022896236846289,0.0301256294140214,NA,NA,NA
"India","Male","45-49",47.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0915634973787756,0.131812868976472,NA,NA,NA
"India","Male","45-49",47.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","45-49",47.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.0116770807916074,0.0202724248743907,NA,NA,NA
"India","Male","45-49",47.5,2.5,"0-4 years","ischaemic_stroke",0.0073987971803513,0.0116770807916074,0.0189894816195231,NA,NA,NA
"India","Male","45-49",47.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0236656423994374,0.0236656423994374,NA,NA,NA
"India","Male","45-49",47.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","45-49",47.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.022896236846289,0.0313940090679588,NA,NA,NA
"India","Male","45-49",47.5,22.5,"20-24 years","ischaemic_stroke",0.0073987971803513,0.022896236846289,0.0301256294140214,NA,NA,NA
"India","Male","45-49",47.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0986068433309892,0.138544151017005,NA,NA,NA
"India","Male","45-49",47.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","45-49",47.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.022896236846289,0.0313940090679588,NA,NA,NA
"India","Male","45-49",47.5,27.5,"25-29 years","ischaemic_stroke",0.0073987971803513,0.022896236846289,0.0301256294140214,NA,NA,NA
"India","Male","45-49",47.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.105368455445114,0.145006181775916,NA,NA,NA
"India","Male","45-49",47.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","45-49",47.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.020034207240503,0.028556870243069,NA,NA,NA
"India","Male","45-49",47.5,7.5,"5-9 years","ischaemic_stroke",0.0073987971803513,0.020034207240503,0.0272847753848127,NA,NA,NA
"India","Male","45-49",47.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0574737029700623,0.0574737029700623,NA,NA,NA
"India","Male","45-49",47.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.015005714283445,0.0526559738185888,NA,NA,NA
"India","Male","50-54",52.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.0153892331134824,0.0239522929844215,NA,NA,NA
"India","Male","50-54",52.5,12.5,"10-14 years","ischaemic_stroke",0.0073987971803513,0.0153892331134824,0.0226741684792658,NA,NA,NA
"India","Male","50-54",52.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0654229467422596,0.106830506868601,NA,NA,NA
"India","Male","50-54",52.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","50-54",52.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.0153892331134824,0.0239522929844215,NA,NA,NA
"India","Male","50-54",52.5,17.5,"15-19 years","ischaemic_stroke",0.0073987971803513,0.0153892331134824,0.0226741684792658,NA,NA,NA
"India","Male","50-54",52.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0781708003354204,0.119013551479666,NA,NA,NA
"India","Male","50-54",52.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","50-54",52.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00784850888787603,0.0164771496717867,NA,NA,NA
"India","Male","50-54",52.5,2.5,"0-4 years","ischaemic_stroke",0.0073987971803513,0.00784850888787603,0.0151892365427978,NA,NA,NA
"India","Male","50-54",52.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0202041453174625,0.0202041453174625,NA,NA,NA
"India","Male","50-54",52.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","50-54",52.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.0153892331134824,0.0239522929844215,NA,NA,NA
"India","Male","50-54",52.5,22.5,"20-24 years","ischaemic_stroke",0.0073987971803513,0.0153892331134824,0.0226741684792658,NA,NA,NA
"India","Male","50-54",52.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0841839388227606,0.124760270635829,NA,NA,NA
"India","Male","50-54",52.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","50-54",52.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.0153892331134824,0.0239522929844215,NA,NA,NA
"India","Male","50-54",52.5,27.5,"25-29 years","ischaemic_stroke",0.0073987971803513,0.0153892331134824,0.0226741684792658,NA,NA,NA
"India","Male","50-54",52.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0899565517706069,0.130277121025745,NA,NA,NA
"India","Male","50-54",52.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","50-54",52.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.0134655789742971,0.0220453686699739,NA,NA,NA
"India","Male","50-54",52.5,7.5,"5-9 years","ischaemic_stroke",0.0073987971803513,0.0134655789742971,0.0207647470669016,NA,NA,NA
"India","Male","50-54",52.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0490672100566946,0.0490672100566946,NA,NA,NA
"India","Male","50-54",52.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.0116868820619279,0.0494640000939236,NA,NA,NA
"India","Male","55-59",57.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.0137187071806175,0.0222962954459843,NA,NA,NA
"India","Male","55-59",57.5,12.5,"10-14 years","ischaemic_stroke",0.0073987971803513,0.0137187071806175,0.0210160024289628,NA,NA,NA
"India","Male","55-59",57.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0650476653879431,0.106471852805944,NA,NA,NA
"India","Male","55-59",57.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","55-59",57.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.0137187071806175,0.0222962954459843,NA,NA,NA
"India","Male","55-59",57.5,17.5,"15-19 years","ischaemic_stroke",0.0073987971803513,0.0137187071806175,0.0210160024289628,NA,NA,NA
"India","Male","55-59",57.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0777223943054467,0.118585012618036,NA,NA,NA
"India","Male","55-59",57.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","55-59",57.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00699654066211492,0.0156325909271838,NA,NA,NA
"India","Male","55-59",57.5,2.5,"0-4 years","ischaemic_stroke",0.0073987971803513,0.00699654066211492,0.0143435718571432,NA,NA,NA
"India","Male","55-59",57.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0200882496051001,0.0200882496051001,NA,NA,NA
"India","Male","55-59",57.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","55-59",57.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.0137187071806175,0.0222962954459843,NA,NA,NA
"India","Male","55-59",57.5,22.5,"20-24 years","ischaemic_stroke",0.0073987971803513,0.0137187071806175,0.0210160024289628,NA,NA,NA
"India","Male","55-59",57.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0837010400212503,0.124298767246381,NA,NA,NA
"India","Male","55-59",57.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","55-59",57.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.0137187071806175,0.0222962954459843,NA,NA,NA
"India","Male","55-59",57.5,27.5,"25-29 years","ischaemic_stroke",0.0073987971803513,0.0137187071806175,0.0210160024289628,NA,NA,NA
"India","Male","55-59",57.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0894405399084216,0.129783971689592,NA,NA,NA
"India","Male","55-59",57.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","55-59",57.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.0120038687830403,0.0205963708238412,NA,NA,NA
"India","Male","55-59",57.5,7.5,"5-9 years","ischaemic_stroke",0.0073987971803513,0.0120038687830403,0.0193138517728864,NA,NA,NA
"India","Male","55-59",57.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0487857490409573,0.0487857490409573,NA,NA,NA
"India","Male","55-59",57.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.011658842938297,0.0494370327331416,NA,NA,NA
"India","Male","60-64",62.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.00975362567996946,0.0183656978565681,NA,NA,NA
"India","Male","60-64",62.5,12.5,"10-14 years","ischaemic_stroke",0.0073987971803513,0.00975362567996946,0.0170802577621416,NA,NA,NA
"India","Male","60-64",62.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0575962225119319,0.0993505550665387,NA,NA,NA
"India","Male","60-64",62.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","60-64",62.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.00975362567996946,0.0183656978565681,NA,NA,NA
"India","Male","60-64",62.5,17.5,"15-19 years","ischaemic_stroke",0.0073987971803513,0.00975362567996946,0.0170802577621416,NA,NA,NA
"India","Male","60-64",62.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0688190158690363,0.110076109069114,NA,NA,NA
"India","Male","60-64",62.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","60-64",62.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00497434909678442,0.0136279861565815,NA,NA,NA
"India","Male","60-64",62.5,2.5,"0-4 years","ischaemic_stroke",0.0073987971803513,0.00497434909678442,0.0123363420770644,NA,NA,NA
"India","Male","60-64",62.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0177870687169201,0.0177870687169202,NA,NA,NA
"India","Male","60-64",62.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","60-64",62.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.00975362567996946,0.0183656978565681,NA,NA,NA
"India","Male","60-64",62.5,22.5,"20-24 years","ischaemic_stroke",0.0073987971803513,0.00975362567996946,0.0170802577621416,NA,NA,NA
"India","Male","60-64",62.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0741127863205007,0.115135332655234,NA,NA,NA
"India","Male","60-64",62.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","60-64",62.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.00975362567996946,0.0183656978565681,NA,NA,NA
"India","Male","60-64",62.5,27.5,"25-29 years","ischaemic_stroke",0.0073987971803513,0.00975362567996946,0.0170802577621416,NA,NA,NA
"India","Male","60-64",62.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0791948059539064,0.11999218729791,NA,NA,NA
"India","Male","60-64",62.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","60-64",62.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.00853442246997328,0.017157097933102,NA,NA,NA
"India","Male","60-64",62.5,7.5,"5-9 years","ischaemic_stroke",0.0073987971803513,0.00853442246997328,0.0158700751894179,NA,NA,NA
"India","Male","60-64",62.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0431971668839489,0.0431971668839489,NA,NA,NA
"India","Male","60-64",62.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.00970404752076689,0.0475569570940665,NA,NA,NA
"India","Male","65-69",67.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.00788142107917771,0.0165097756291023,NA,NA,NA
"India","Male","65-69",67.5,12.5,"10-14 years","ischaemic_stroke",0.00520176159317774,0.00788142107917771,0.0130421853988861,NA,NA,NA
"India","Male","65-69",67.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0575028567269199,0.0992613259648993,NA,NA,NA
"India","Male","65-69",67.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","65-69",67.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.00788142107917771,0.0165097756291023,NA,NA,NA
"India","Male","65-69",67.5,17.5,"15-19 years","ischaemic_stroke",0.00520176159317774,0.00788142107917771,0.0130421853988861,NA,NA,NA
"India","Male","65-69",67.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0687074574862094,0.109969493414581,NA,NA,NA
"India","Male","65-69",67.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","65-69",67.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00401952475038064,0.0126814658205739,NA,NA,NA
"India","Male","65-69",67.5,2.5,"0-4 years","ischaemic_stroke",0.00520176159317774,0.00401952475038064,0.00920037773408899,NA,NA,NA
"India","Male","65-69",67.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0177582351656664,0.0177582351656664,NA,NA,NA
"India","Male","65-69",67.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","65-69",67.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.00788142107917771,0.0165097756291023,NA,NA,NA
"India","Male","65-69",67.5,22.5,"20-24 years","ischaemic_stroke",0.00520176159317774,0.00788142107917771,0.0130421853988861,NA,NA,NA
"India","Male","65-69",67.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.0739926465236102,0.115020515796507,NA,NA,NA
"India","Male","65-69",67.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","65-69",67.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.00788142107917771,0.0165097756291023,NA,NA,NA
"India","Male","65-69",67.5,27.5,"25-29 years","ischaemic_stroke",0.00520176159317774,0.00788142107917771,0.0130421853988861,NA,NA,NA
"India","Male","65-69",67.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0790664279995148,0.119869497283155,NA,NA,NA
"India","Male","65-69",67.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","65-69",67.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.0068962434442805,0.0155331659840696,NA,NA,NA
"India","Male","65-69",67.5,7.5,"5-9 years","ischaemic_stroke",0.00520176159317774,0.0068962434442805,0.0120621324231727,NA,NA,NA
"India","Male","65-69",67.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.0431271425451898,0.0431271425451898,NA,NA,NA
"India","Male","65-69",67.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.00953419740111321,0.0473935992974442,NA,NA,NA
"India","Male","70-74",72.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.00380484289833263,0.0124686510347963,NA,NA,NA
"India","Male","70-74",72.5,12.5,"10-14 years","ischaemic_stroke",0.00520176159317774,0.00380484289833263,0.00898681260585377,NA,NA,NA
"India","Male","70-74",72.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0359820953045827,0.0786940677550086,NA,NA,NA
"India","Male","70-74",72.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","70-74",72.5,17.5,"15-19 years","intracerebral_haemorrhage",0.00869689846884032,0.00380484289833263,0.0124686510347963,NA,NA,NA
"India","Male","70-74",72.5,17.5,"15-19 years","ischaemic_stroke",0.00520176159317774,0.00380484289833263,0.00898681260585377,NA,NA,NA
"India","Male","70-74",72.5,17.5,"15-19 years","other_pharyngeal_cancers",0.0443062024495497,0.0429933124043727,0.0853946444505576,NA,NA,NA
"India","Male","70-74",72.5,17.5,"15-19 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","70-74",72.5,2.5,"0-4 years","intracerebral_haemorrhage",0.00869689846884032,0.00194046987814964,0.010620492277478,NA,NA,NA
"India","Male","70-74",72.5,2.5,"0-4 years","ischaemic_stroke",0.00520176159317774,0.00194046987814964,0.0071321376096426,NA,NA,NA
"India","Male","70-74",72.5,2.5,"0-4 years","other_pharyngeal_cancers",0,0.0111121176675917,0.0111121176675917,NA,NA,NA
"India","Male","70-74",72.5,2.5,"0-4 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","70-74",72.5,22.5,"20-24 years","intracerebral_haemorrhage",0.00869689846884032,0.00380484289833263,0.0124686510347963,NA,NA,NA
"India","Male","70-74",72.5,22.5,"20-24 years","ischaemic_stroke",0.00520176159317774,0.00380484289833263,0.00898681260585377,NA,NA,NA
"India","Male","70-74",72.5,22.5,"20-24 years","other_pharyngeal_cancers",0.0443062024495497,0.046300490281632,0.0885552938352503,NA,NA,NA
"India","Male","70-74",72.5,22.5,"20-24 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","70-74",72.5,27.5,"25-29 years","intracerebral_haemorrhage",0.00869689846884032,0.00380484289833263,0.0124686510347963,NA,NA,NA
"India","Male","70-74",72.5,27.5,"25-29 years","ischaemic_stroke",0.00520176159317774,0.00380484289833263,0.00898681260585377,NA,NA,NA
"India","Male","70-74",72.5,27.5,"25-29 years","other_pharyngeal_cancers",0.0443062024495497,0.0494753810438011,0.0915895172445556,NA,NA,NA
"India","Male","70-74",72.5,27.5,"25-29 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","70-74",72.5,7.5,"5-9 years","intracerebral_haemorrhage",0.00869689846884032,0.00332923753604105,0.0119971819640519,NA,NA,NA
"India","Male","70-74",72.5,7.5,"5-9 years","ischaemic_stroke",0.00520176159317774,0.00332923753604105,0.00851368122926932,NA,NA,NA
"India","Male","70-74",72.5,7.5,"5-9 years","other_pharyngeal_cancers",0,0.026986571478437,0.026986571478437,NA,NA,NA
"India","Male","70-74",72.5,7.5,"5-9 years","tuberculosis",0.0382238354893138,0.00507032913291713,0.0431003571955777,NA,NA,NA
"India","Male","75-79",77.5,12.5,"10-14 years","intracerebral_haemorrhage",0.00869689846884032,0.00248395576067103,0.0111592515184598,NA,NA,NA
"India","Male","75-79",77.5,12.5,"10-14 years","ischaemic_stroke",0.00520176159317774,0.00248395576067103,0.00767279640817375,NA,NA,NA
"India","Male","75-79",77.5,12.5,"10-14 years","other_pharyngeal_cancers",0.0443062024495497,0.0280036221129981,0.0710690904118887,NA,NA,NA
"India","Male","75-79",77.5,12.5,"10-14 years","tuberculosis",0.0382238354893138,0.00369680789661399,0.041779337209052,NA,NA,NA
